TREECODE,TREESP,SITENUM,SITE,YEAR,TREENUM,NLEAVES,LEAFMASS,NGALLS,GALLMASS,NAME,STEM,LEAF
63,lobata,1,HNHR,2003,139,73,6.317,0,0,Andricus confertus,0,1
134,lobata,1,HNHR,2004,243,33,5.23,0,0,Andricus confertus,0,1
440,lobata,9,HOPLAND,2004,72,34,4.3,0,0,Andricus confertus,0,1
204,douglasi,2,JASPER R,2004,93,42,4.93,0,0,Andricus confertus,0,1
184,lobata,2,JASPER R,2001,66,20,1.937,0,0,Andricus confertus,0,1
249,lobata,3,POZO,2000,56,53,5.922,0,0,Andricus confertus,0,1
331,lobata,10,TOWER HS,2004,5,27,4.28,0,0,Andricus confertus,0,1
340,lobata,10,TOWER HS,2002,55,29,10.539,0,0,Andricus confertus,0,1
381,lobata,11,DYE CRK,2000,39,31,8.648,0,0,Andricus confertus,0,1
177,lobata,2,JASPER R,2001,58,73,7.41,0,0,Andricus confertus,0,1
128,douglasi,1,HNHR,2005,233,34,3.58,0,0,Andricus confertus,0,1
245,lobata,3,POZO,2006,51,30,5.381,0,0,Andricus confertus,0,1
312,douglasi,9,HOPLAND,2005,6,32,4.348,0,0,Andricus confertus,0,1
153,douglasi,2,JASPER R,2004,21,29,5.79,0,0,Andricus confertus,0,1
37,lobata,1,HNHR,2001,74,35,4.364,0,0,Andricus confertus,0,1
478,lobata,12,SIERRA F,2003,40,24,3.119,0,0,Andricus confertus,0,1
438,lobata,9,HOPLAND,2000,70,34,4.428,0,0,Andricus confertus,0,1
88,lobata,1,HNHR,2000,174,25,4.571,0,0,Andricus confertus,0,1
255,lobata,3,POZO,2000,74,61,10.656,0,0,Andricus confertus,0,1
355,douglasi,11,DYE CRK,2004,13,64,0,0,0,Andricus confertus,0,1
189,lobata,2,JASPER R,2003,71,48,5.035,0,0,Andricus confertus,0,1
100,lobata,1,HNHR,2005,193,57,7.618,0,0,Andricus confertus,0,1
467,lobata,8,LIEBRE M,2005,43,15,8.172,0,0,Andricus confertus,0,1
121,douglasi,1,HNHR,2004,224,40,4.64,0,0,Andricus confertus,0,1
235,lobata,3,POZO,2000,34,42,6.86,0,0,Andricus confertus,0,1
49,douglasi,1,HNHR,2005,117,47,3.521,0,0,Andricus confertus,0,1
159,douglasi,2,JASPER R,2004,28,39,3.88,0,0,Andricus confertus,0,1
284,lobata,4,SEDGWICK,2000,48,19,3.664,0,0,Andricus confertus,0,1
306,douglasi,8,LIEBRE M,2005,39,67,5.683,0,0,Andricus confertus,0,1
279,lobata,4,SEDGWICK,2001,43,46,6.498,0,0,Andricus confertus,0,1
18,lobata,1,HNHR,2002,44,93,8.561,0,0,Andricus confertus,0,1
106,lobata,1,HNHR,2002,203,40,9.317,0,0,Andricus confertus,0,1
90,lobata,1,HNHR,2005,179,44,8.164,0,0,Andricus confertus,0,1
362,douglasi,11,DYE CRK,2004,20,49,4.62,0,0,Andricus confertus,0,1
357,douglasi,11,DYE CRK,2004,15,49,2.7,0,0,Andricus confertus,0,1
76,douglasi,1,HNHR,2005,157,55,7.575,5,0.006,Andricus confertus,0,1
369,lobata,11,DYE CRK,2003,27,40,4.345,0,0,Andricus confertus,0,1
434,lobata,9,HOPLAND,2004,66,40,5.27,0,0,Andricus confertus,0,1
247,lobata,3,POZO,2005,54,48,4.983,9,0.115,Andricus confertus,0,1
132,lobata,1,HNHR,2002,241,31,4.16,0,0,Andricus confertus,0,1
484,lobata,12,SIERRA F,2002,46,40,9.677,0,0,Andricus confertus,0,1
464,douglasi,16,KAWEAH R,2005,24,88,6.018,0,0,Andricus confertus,0,1
19,lobata,1,HNHR,2002,45,55,6.096,0,0,Andricus confertus,0,1
352,douglasi,11,DYE CRK,2004,10,63,4.83,0,0,Andricus confertus,0,1
413,douglasi,14,SAN JOAQ,2005,8,48,3.828,0,0,Andricus confertus,0,1
249,lobata,3,POZO,2002,56,48,6.279,0,0,Andricus confertus,0,1
22,douglasi,1,HNHR,2005,48,58,6.457,0,0,Andricus confertus,0,1
184,lobata,2,JASPER R,2003,66,63,5.225,0,0,Andricus confertus,0,1
209,douglasi,3,POZO,2004,2,50,4.41,0,0,Andricus confertus,0,1
7,lobata,1,HNHR,2002,15,29,10.386,0,0,Andricus confertus,0,1
212,douglasi,3,POZO,2005,5,104,4.499,0,0,Andricus confertus,0,1
256,lobata,3,POZO,2001,75,43,5.227,0,0,Andricus confertus,0,1
244,lobata,3,POZO,2001,50,67,8.021,6,0.014,Andricus confertus,0,1
459,douglasi,16,KAWEAH R,2004,19,37,1.83,0,0,Andricus confertus,0,1
278,douglasi,4,SEDGWICK,2005,40,64,6.929,0,0,Andricus confertus,0,1
449,lobata,15,KAWEAH O,2001,9,39,5.722,0,0,Andricus confertus,0,1
242,lobata,3,POZO,2003,48,40,6.111,0,0,Andricus confertus,0,1
390,douglasi,12,SIERRA F,2004,9,59,4,0,0,Andricus confertus,0,1
46,lobata,1,HNHR,2001,108,40,2.818,0,0,Andricus confertus,0,1
90,lobata,1,HNHR,2001,179,27,5.721,0,0,Andricus confertus,0,1
465,lobata,8,LIEBRE M,2000,41,29,3.779,0,0,Andricus confertus,0,1
280,lobata,4,SEDGWICK,2002,44,43,6.758,0,0,Andricus confertus,0,1
42,lobata,1,HNHR,2003,92,65,2.548,0,0,Andricus confertus,0,1
165,lobata,2,JASPER R,2003,38,57,6.129,0,0,Andricus confertus,0,1
382,douglasi,12,SIERRA F,2005,1,86,5.096,0,0,Andricus confertus,0,1
222,douglasi,3,POZO,2005,18,26,1.203,0,0,Andricus confertus,0,1
216,douglasi,3,POZO,2004,11,90,2.4,0,0,Andricus confertus,0,1
172,douglasi,2,JASPER R,2004,45,25,6.86,0,0,Andricus confertus,0,1
32,lobata,1,HNHR,2000,62,72,6.972,0,0,Andricus confertus,0,1
246,lobata,3,POZO,2002,53,39,5.284,0,0,Andricus confertus,0,1
68,douglasi,1,HNHR,2004,147,40,2.09,0,0,Andricus confertus,0,1
101,lobata,1,HNHR,2004,196,61,6.83,0,0,Andricus confertus,0,1
206,lobata,2,JASPER R,2000,98,70,8.513,0,0,Andricus confertus,0,1
474,lobata,8,LIEBRE M,2000,50,82,11.306,0,0,Andricus confertus,0,1
105,lobata,1,HNHR,2003,201,81,7.778,0,0,Andricus confertus,0,1
388,douglasi,12,SIERRA F,2005,7,75,4.582,0,0,Andricus confertus,0,1
8,lobata,1,HNHR,2002,35,39,7.727,0,0,Andricus confertus,0,1
399,douglasi,12,SIERRA F,2005,18,46,3.968,0,0,Andricus confertus,0,1
254,lobata,3,POZO,2004,72,46,2.98,0,0,Andricus confertus,0,1
454,douglasi,16,KAWEAH R,2005,14,34,3.143,0,0,Andricus confertus,0,1
202,lobata,2,JASPER R,2004,91,26,3.14,0,0,Andricus confertus,0,1
334,lobata,10,TOWER HS,2006,9,13,3.129,0,0,Andricus confertus,0,1
422,douglasi,14,SAN JOAQ,2005,17,64,2.998,0,0,Andricus confertus,0,1
280,lobata,4,SEDGWICK,2003,44,36,4.322,0,0,Andricus confertus,0,1
122,lobata,1,HNHR,2002,225,37,8.777,0,0,Andricus confertus,0,1
479,lobata,12,SIERRA F,2001,41,42,10.024,2,0.006,Andricus confertus,0,1
347,douglasi,11,DYE CRK,2005,5,42,2.815,0,0,Andricus confertus,0,1
25,lobata,1,HNHR,2005,52,22,6.485,6,0.012,Andricus confertus,0,1
407,douglasi,14,SAN JOAQ,2004,2,62,3.3,0,0,Andricus confertus,0,1
152,douglasi,2,JASPER R,2005,20,63,7.959,0,0,Andricus confertus,0,1
105,lobata,1,HNHR,2004,201,62,10.69,0,0,Andricus confertus,0,1
442,lobata,15,KAWEAH O,2001,2,45,4.371,0,0,Andricus confertus,0,1
34,lobata,1,HNHR,2001,66,29,4.321,0,0,Andricus confertus,0,1
447,lobata,15,KAWEAH O,2000,7,70,4.897,0,0,Andricus confertus,0,1
284,lobata,4,SEDGWICK,2005,48,28,6.119,0,0,Andricus confertus,0,1
72,douglasi,1,HNHR,2005,153,67,5.85,0,0,Andricus confertus,0,1
264,douglasi,4,SEDGWICK,2005,8,53,4.012,0,0,Andricus confertus,0,1
274,lobata,4,SEDGWICK,2000,27,25,6.33,0,0,Andricus confertus,0,1
55,douglasi,1,HNHR,2005,125,68,4.262,0,0,Andricus confertus,0,1
84,lobata,1,HNHR,2006,169,17,2.285,0,0,Andricus confertus,0,1
249,lobata,3,POZO,2004,56,46,5.19,0,0,Andricus confertus,0,1
354,douglasi,11,DYE CRK,2005,12,34,3.285,0,0,Andricus confertus,0,1
387,douglasi,12,SIERRA F,2004,6,42,3.82,0,0,Andricus confertus,0,1
189,lobata,11,DYE CRK,2000,40,38,3.428,0,0,Andricus confertus,0,1
363,douglasi,11,DYE CRK,2005,21,58,4.751,0,0,Andricus confertus,0,1
217,lobata,3,POZO,2005,12,55,2.229,0,0,Andricus confertus,0,1
342,lobata,10,TOWER HS,2000,57,86,7.187,0,0,Andricus confertus,0,1
104,lobata,1,HNHR,2005,199,43,12.513,0,0,Andricus confertus,0,1
122,lobata,1,HNHR,2006,225,16,4.281,0,0,Andricus confertus,0,1
202,lobata,2,JASPER R,2005,91,44,8.937,0,0,Andricus confertus,0,1
465,lobata,8,LIEBRE M,2002,41,33,4.426,0,0,Andricus confertus,0,1
131,lobata,1,HNHR,2004,239,33,6.1,0,0,Andricus confertus,0,1
301,douglasi,8,LIEBRE M,2005,34,87,5.358,0,0,Andricus confertus,0,1
407,douglasi,14,SAN JOAQ,2005,2,61,2.862,0,0,Andricus confertus,0,1
475,lobata,8,LIEBRE M,2001,51,53,6.937,0,0,Andricus confertus,0,1
432,lobata,9,HOPLAND,2002,64,34,8.259,0,0,Andricus confertus,0,1
340,lobata,10,TOWER HS,2005,55,35,5.235,0,0,Andricus confertus,0,1
38,lobata,1,HNHR,2004,75,57,7.51,0,0,Andricus confertus,0,1
241,lobata,3,POZO,2001,46,53,6.857,18,0.057,Andricus confertus,0,1
33,lobata,1,HNHR,2002,64,46,4.679,0,0,Andricus confertus,0,1
303,douglasi,8,LIEBRE M,2005,36,60,3.77,0,0,Andricus confertus,0,1
433,lobata,9,HOPLAND,2003,65,89,7.738,9,0.048,Andricus confertus,0,1
208,douglasi,3,POZO,2005,1,89,4.632,0,0,Andricus confertus,0,1
279,lobata,4,SEDGWICK,2000,43,59,6.957,0,0,Andricus confertus,0,1
370,lobata,11,DYE CRK,2006,28,12,2.03,0,0,Andricus confertus,0,1
97,lobata,1,HNHR,2003,189,53,4.305,3,0.002,Andricus confertus,0,1
455,douglasi,16,KAWEAH R,2004,15,29,2.72,0,0,Andricus confertus,0,1
402,douglasi,12,SIERRA F,2005,22,55,3.27,0,0,Andricus confertus,0,1
179,lobata,2,JASPER R,2006,60,14,2.221,0,0,Andricus confertus,0,1
272,lobata,4,SEDGWICK,2000,23,94,14.212,0,0,Andricus confertus,0,1
64,lobata,1,HNHR,2006,140,82,9.53,0,0,Andricus confertus,0,1
373,lobata,11,DYE CRK,2001,31,46,4.732,89,0.333,Andricus confertus,0,1
437,lobata,9,HOPLAND,2001,69,40,6.606,0,0,Andricus confertus,0,1
213,lobata,3,POZO,2006,7,22,3.173,0,0,Andricus confertus,0,1
286,lobata,4,SEDGWICK,2005,50,47,6.515,0,0,Andricus confertus,0,1
108,lobata,1,HNHR,2002,208,51,10.378,0,0,Andricus confertus,0,1
110,lobata,1,HNHR,2003,211,63,6.21,0,0,Andricus confertus,0,1
450,lobata,15,KAWEAH O,2002,10,35,5.702,0,0,Andricus confertus,0,1
119,douglasi,1,HNHR,2004,221,58,6.93,0,0,Andricus confertus,0,1
85,lobata,1,HNHR,2002,171,37,5.168,0,0,Andricus confertus,0,1
449,lobata,15,KAWEAH O,2003,9,28,4.719,24,0.199,Andricus confertus,0,1
263,douglasi,4,SEDGWICK,2005,7,49,4.111,0,0,Andricus confertus,0,1
184,lobata,2,JASPER R,2002,66,86,7.746,0,0,Andricus confertus,0,1
7,lobata,1,HNHR,2001,15,20,7.582,0,0,Andricus confertus,0,1
244,lobata,3,POZO,2000,50,36,4.044,0,0,Andricus confertus,0,1
38,lobata,1,HNHR,2002,75,37,6.241,0,0,Andricus confertus,0,1
6,lobata,1,HNHR,2002,14,40,5.577,0,0,Andricus confertus,0,1
135,lobata,1,HNHR,2006,245,63,11.687,0,0,Andricus confertus,0,1
86,lobata,1,HNHR,2002,172,47,5.341,0,0,Andricus confertus,0,1
258,douglasi,4,SEDGWICK,2005,2,52,2.774,0,0,Andricus confertus,0,1
249,lobata,3,POZO,2001,56,38,8.5,0,0,Andricus confertus,0,1
107,lobata,1,HNHR,2003,207,55,6.326,7,0.015,Andricus confertus,0,1
353,douglasi,11,DYE CRK,2005,11,79,5.333,0,0,Andricus confertus,0,1
375,lobata,11,DYE CRK,2000,33,16,3.992,0,0,Andricus confertus,0,1
331,lobata,10,TOWER HS,2005,5,25,4.575,0,0,Andricus confertus,0,1
381,lobata,11,DYE CRK,2001,39,30,7.45,7,0.036,Andricus confertus,0,1
478,lobata,12,SIERRA F,2002,40,45,8.733,0,0,Andricus confertus,0,1
247,lobata,3,POZO,2006,54,26,4.791,0,0,Andricus confertus,0,1
323,douglasi,9,HOPLAND,2005,58,59,3.435,0,0,Andricus confertus,0,1
4,lobata,1,HNHR,2005,6,81,7.749,0,0,Andricus confertus,0,1
420,douglasi,14,SAN JOAQ,2004,15,69,3.55,0,0,Andricus confertus,0,1
107,lobata,1,HNHR,2004,207,23,3.35,0,0,Andricus confertus,0,1
273,ldoug,4,SEDGWICK,2004,25,45,3.89,0,0,Andricus confertus,0,1
191,lobata,2,JASPER R,2006,73,8,2.804,0,0,Andricus confertus,0,1
247,lobata,3,POZO,2000,54,62,10.837,0,0,Andricus confertus,0,1
341,lobata,10,TOWER HS,2004,56,34,6.11,0,0,Andricus confertus,0,1
108,lobata,1,HNHR,2006,208,16,4.067,0,0,Andricus confertus,0,1
236,lobata,3,POZO,2006,35,39,2.7,0,0,Andricus confertus,0,1
437,lobata,9,HOPLAND,2006,69,26,4.612,0,0,Andricus confertus,0,1
106,lobata,1,HNHR,2003,203,83,8.551,0,0,Andricus confertus,0,1
435,lobata,9,HOPLAND,2004,67,31,3.5,0,0,Andricus confertus,0,1
36,lobata,1,HNHR,2003,72,53,8.515,0,0,Andricus confertus,0,1
197,douglasi,2,JASPER R,2004,81,17,5.36,0,0,Andricus confertus,0,1
448,lobata,15,KAWEAH O,2005,8,19,3.566,0,0,Andricus confertus,0,1
46,lobata,1,HNHR,2003,108,54,5.392,0,0,Andricus confertus,0,1
239,lobata,3,POZO,2003,43,27,4.915,0,0,Andricus confertus,0,1
244,lobata,3,POZO,2003,50,51,10.922,0,0,Andricus confertus,0,1
172,douglasi,2,JASPER R,2005,45,72,8.87,0,0,Andricus confertus,0,1
298,douglasi,8,LIEBRE M,2005,31,55,3.52,0,0,Andricus confertus,0,1
104,lobata,1,HNHR,2002,199,48,5.678,7,0.004,Andricus confertus,0,1
192,lobata,2,JASPER R,2001,74,19,2.781,0,0,Andricus confertus,0,1
357,douglasi,11,DYE CRK,2005,15,77,3.562,0,0,Andricus confertus,0,1
19,lobata,1,HNHR,2003,45,48,5.55,0,0,Andricus confertus,0,1
199,lobata,2,JASPER R,2003,83,88,12.132,0,0,Andricus confertus,0,1
337,lobata,10,TOWER HS,2000,52,61,6.783,0,0,Andricus confertus,0,1
347,douglasi,11,DYE CRK,2004,5,44,4.45,0,0,Andricus confertus,0,1
132,lobata,1,HNHR,2004,241,16,4.15,0,0,Andricus confertus,0,1
449,lobata,15,KAWEAH O,2005,9,30,4.991,0,0,Andricus confertus,0,1
459,douglasi,16,KAWEAH R,2005,19,86,2.601,0,0,Andricus confertus,0,1
7,lobata,1,HNHR,2003,15,34,7.382,0,0,Andricus confertus,0,1
262,douglasi,4,SEDGWICK,2005,6,69,3.118,0,0,Andricus confertus,0,1
91,douglasi,1,HNHR,2004,180,100,7.87,0,0,Andricus confertus,0,1
281,lobata,4,SEDGWICK,2002,45,27,9.79,0,0,Andricus confertus,0,1
417,douglasi,14,SAN JOAQ,2004,12,83,0,0,0,Andricus confertus,0,1
286,lobata,4,SEDGWICK,2001,50,40,5.496,7,0.024,Andricus confertus,0,1
273,douglasi,4,SEDGWICK,2005,25,49,3.993,0,0,Andricus confertus,0,1
8,lobata,1,HNHR,2000,16,29,4.02,0,0,Andricus confertus,0,1
477,lobata,12,SIERRA F,2001,39,31,7.542,0,0,Andricus confertus,0,1
466,lobata,8,LIEBRE M,2002,42,36,4.845,0,0,Andricus confertus,0,1
431,lobata,9,HOPLAND,2001,63,60,5.693,0,0,Andricus confertus,0,1
331,lobata,10,TOWER HS,2002,5,27,5.73,0,0,Andricus confertus,0,1
215,lobata,3,POZO,2002,10,42,9.241,0,0,Andricus confertus,0,1
412,douglasi,14,SAN JOAQ,2004,7,83,4.73,0,0,Andricus confertus,0,1
374,lobata,11,DYE CRK,2003,32,49,5.737,19,0.07,Andricus confertus,0,1
318,douglasi,9,HOPLAND,2005,51,26,5.129,0,0,Andricus confertus,0,1
145,lobata,2,JASPER R,2006,8,11,3.853,0,0,Andricus confertus,0,1
256,lobata,3,POZO,2003,75,17,5.262,8,0.022,Andricus confertus,0,1
4,lobata,1,HNHR,2002,6,41,4.86,0,0,Andricus confertus,0,1
439,lobata,9,HOPLAND,2003,71,57,8.609,0,0,Andricus confertus,0,1
231,douglasi,3,POZO,2005,28,55,1.647,0,0,Andricus confertus,0,1
367,lobata,11,DYE CRK,2004,25,27,3.72,0,0,Andricus confertus,0,1
236,lobata,3,POZO,2004,35,85,3.242,0,0,Andricus confertus,0,1
59,lobata,1,HNHR,2003,130,71,5.572,0,0,Andricus confertus,0,1
211,douglasi,3,POZO,2005,4,97,4.128,0,0,Andricus confertus,0,1
43,lobata,1,HNHR,2000,98,71,6.589,0,0,Andricus confertus,0,1
332,lobata,10,TOWER HS,2003,7,17,1.848,0,0,Andricus confertus,0,1
57,lobata,1,HNHR,2004,127,34,3.82,0,0,Andricus confertus,0,1
421,douglasi,14,SAN JOAQ,2005,16,92,3.495,0,0,Andricus confertus,0,1
141,lobata,2,JASPER R,2004,2,10,0.079,0,0,Andricus confertus,0,1
291,douglasi,8,LIEBRE M,2005,24,50,4.627,0,0,Andricus confertus,0,1
148,douglasi,2,JASPER R,2004,11,38,3.53,0,0,Andricus confertus,0,1
218,lobata,3,POZO,2006,14,32,4.243,0,0,Andricus confertus,0,1
246,lobata,3,POZO,2003,53,37,8.605,10,0.034,Andricus confertus,0,1
438,lobata,9,HOPLAND,2004,70,29,4.17,0,0,Andricus confertus,0,1
143,lobata,2,JASPER R,2003,6,101,7.582,0,0,Andricus confertus,0,1
244,lobata,3,POZO,2005,50,17,3.928,0,0,Andricus confertus,0,1
248,douglasi,3,POZO,2005,55,63,4.03,0,0,Andricus confertus,0,1
42,lobata,1,HNHR,2005,92,36,4.883,0,0,Andricus confertus,0,1
182,lobata,2,JASPER R,2003,63,42,4.83,0,0,Andricus confertus,0,1
137,lobata,1,HNHR,2002,247,34,6.476,0,0,Andricus confertus,0,1
435,lobata,9,HOPLAND,2001,67,53,6.378,0,0,Andricus confertus,0,1
6,lobata,1,HNHR,2006,14,33,5.662,0,0,Andricus confertus,0,1
145,lobata,2,JASPER R,2002,8,30,4.837,18,0.005,Andricus confertus,0,1
356,douglasi,11,DYE CRK,2005,14,48,1.993,0,0,Andricus confertus,0,1
294,douglasi,8,LIEBRE M,2004,27,64,4.52,0,0,Andricus confertus,0,1
483,lobata,12,SIERRA F,2005,45,28,6.384,0,0,Andricus confertus,0,1
150,lobata,2,JASPER R,2003,14,34,4.563,0,0,Andricus confertus,0,1
113,lobata,1,HNHR,2004,214,40,4.24,8,0.01,Andricus confertus,0,1
366,lobata,11,DYE CRK,2006,24,31,2.54,0,0,Andricus confertus,0,1
360,douglasi,11,DYE CRK,2004,18,38,4.08,0,0,Andricus confertus,0,1
111,lobata,1,HNHR,2006,212,23,4.331,0,0,Andricus confertus,0,1
473,lobata,8,LIEBRE M,2003,49,34,5.87,0,0,Andricus confertus,0,1
202,lobata,2,JASPER R,2006,91,12,1.721,0,0,Andricus confertus,0,1
306,douglasi,8,LIEBRE M,2004,39,44,2.57,0,0,Andricus confertus,0,1
76,douglasi,1,HNHR,2004,157,61,5.61,0,0,Andricus confertus,0,1
67,douglasi,1,HNHR,2004,146,59,3.79,0,0,Andricus confertus,0,1
167,douglasi,2,JASPER R,2005,40,63,8.515,0,0,Andricus confertus,0,1
334,lobata,10,TOWER HS,2004,9,25,2.03,0,0,Andricus confertus,0,1
474,lobata,8,LIEBRE M,2006,50,25,2.986,0,0,Andricus confertus,0,1
182,lobata,2,JASPER R,2004,63,28,5.12,0,0,Andricus confertus,0,1
282,lobata,4,SEDGWICK,2004,46,30,6.33,0,0,Andricus confertus,0,1
80,lobata,1,HNHR,2002,163,49,6.523,0,0,Andricus confertus,0,1
77,lobata,1,HNHR,2004,159,42,6.88,0,0,Andricus confertus,0,1
98,lobata,1,HNHR,2003,191,53,5.735,0,0,Andricus confertus,0,1
292,douglasi,8,LIEBRE M,2005,25,59,5.524,0,0,Andricus confertus,0,1
38,lobata,1,HNHR,2006,75,66,5.823,0,0,Andricus confertus,0,1
380,lobata,11,DYE CRK,2005,38,35,3.815,1,0.008,Andricus confertus,0,1
338,lobata,10,TOWER HS,2001,53,42,9.208,0,0,Andricus confertus,0,1
6,lobata,1,HNHR,2001,14,29,6.203,0,0,Andricus confertus,0,1
243,lobata,3,POZO,2000,49,45,6.922,3,0.01,Andricus confertus,0,1
358,douglasi,11,DYE CRK,2005,16,82,3.618,0,0,Andricus confertus,0,1
197,lobata,2,JASPER R,2002,81,41,6.992,1,0.001,Andricus confertus,0,1
104,lobata,1,HNHR,2000,199,23,2.54,0,0,Andricus confertus,0,1
46,lobata,1,HNHR,2005,108,29,4.536,0,0,Andricus confertus,0,1
96,lobata,1,HNHR,2005,188,31,10.245,0,0,Andricus confertus,0,1
78,lobata,1,HNHR,2004,160,36,6.5,14,0.02,Andricus confertus,0,1
69,lobata,1,HNHR,2001,150,72,7.981,0,0,Andricus confertus,0,1
197,lobata,2,JASPER R,2006,81,9,1.734,0,0,Andricus confertus,0,1
63,lobata,1,HNHR,2004,139,78,9.09,6,0.02,Andricus confertus,0,1
438,lobata,9,HOPLAND,2001,70,68,7.608,3,0.021,Andricus confertus,0,1
198,lobata,2,JASPER R,2002,82,44,6.335,9,0.004,Andricus confertus,0,1
281,lobata,4,SEDGWICK,2005,45,19,5.994,0,0,Andricus confertus,0,1
80,lobata,1,HNHR,2003,163,72,7.017,0,0,Andricus confertus,0,1
177,lobata,2,JASPER R,2002,58,38,3.967,0,0,Andricus confertus,0,1
340,lobata,10,TOWER HS,2003,55,41,6.567,0,0,Andricus confertus,0,1
292,douglasi,8,LIEBRE M,2004,25,53,4.01,0,0,Andricus confertus,0,1
134,lobata,1,HNHR,2003,243,68,7.787,0,0,Andricus confertus,0,1
59,lobata,1,HNHR,2004,130,30,4.9,0,0,Andricus confertus,0,1
338,lobata,10,TOWER HS,2000,53,64,11.03,0,0,Andricus confertus,0,1
45,lobata,1,HNHR,2005,106,37,4.044,0,0,Andricus confertus,0,1
43,lobata,1,HNHR,2001,98,53,6.161,0,0,Andricus confertus,0,1
482,lobata,12,SIERRA F,2001,44,52,5.074,0,0,Andricus confertus,0,1
298,douglasi,8,LIEBRE M,2004,31,93,4.36,0,0,Andricus confertus,0,1
144,lobata,2,JASPER R,2005,7,38,5.693,0,0,Andricus confertus,0,1
182,lobata,2,JASPER R,2000,63,46,8.285,0,0,Andricus confertus,0,1
60,lobata,1,HNHR,2000,131,32,5.253,0,0,Andricus confertus,0,1
450,lobata,15,KAWEAH O,2004,10,27,9.38,0,0,Andricus confertus,0,1
142,lobata,2,JASPER R,2001,5,22,-9,0,0,Andricus confertus,0,1
6,lobata,1,HNHR,2003,14,39,4.998,0,0,Andricus confertus,0,1
438,lobata,9,HOPLAND,2002,70,78,7.07,0,0,Andricus confertus,0,1
399,douglasi,12,SIERRA F,2004,18,31,3.82,0,0,Andricus confertus,0,1
255,lobata,3,POZO,2006,74,20,3.639,0,0,Andricus confertus,0,1
77,lobata,1,HNHR,2005,159,43,7.266,0,0,Andricus confertus,0,1
372,lobata,11,DYE CRK,2006,30,23,2.731,0,0,Andricus confertus,0,1
86,lobata,1,HNHR,2005,172,38,6.378,0,0,Andricus confertus,0,1
343,douglasi,11,DYE CRK,2005,1,94,5.775,0,0,Andricus confertus,0,1
240,lobata,3,POZO,2002,45,36,4.43,0,0,Andricus confertus,0,1
432,lobata,9,HOPLAND,2003,64,42,8.633,0,0,Andricus confertus,0,1
193,lobata,2,JASPER R,2006,75,14,2.345,0,0,Andricus confertus,0,1
477,lobata,12,SIERRA F,2005,39,31,5.175,0,0,Andricus confertus,0,1
144,lobata,2,JASPER R,2006,7,10,2.52,0,0,Andricus confertus,0,1
69,lobata,1,HNHR,2006,150,24,4.96,2,0.007,Andricus confertus,0,1
182,lobata,2,JASPER R,2001,63,66,9.163,0,0,Andricus confertus,0,1
206,lobata,2,JASPER R,2005,98,50,10.133,0,0,Andricus confertus,0,1
217,lobata,3,POZO,2003,12,70,4.984,0,0,Andricus confertus,0,1
100,lobata,1,HNHR,2001,193,43,4.493,0,0,Andricus confertus,0,1
316,douglasi,9,HOPLAND,2005,10,47,2.015,0,0,Andricus confertus,0,1
104,lobata,1,HNHR,2006,199,19,3.39,0,0,Andricus confertus,0,1
35,lobata,1,HNHR,2006,68,103,8.336,0,0,Andricus confertus,0,1
279,lobata,4,SEDGWICK,2003,43,50,6.792,0,0,Andricus confertus,0,1
127,douglasi,1,HNHR,2005,232,94,10.926,0,0,Andricus confertus,0,1
322,douglasi,9,HOPLAND,2004,55,38,4.35,0,0,Andricus confertus,0,1
138,lobata,1,HNHR,2006,248,16,3.538,0,0,Andricus confertus,0,1
238,lobata,3,POZO,2006,40,60,1.768,0,0,Andricus confertus,0,1
213,lobata,3,POZO,2000,7,37,10.041,0,0,Andricus confertus,0,1
55,douglasi,1,HNHR,2004,125,58,4.06,0,0,Andricus confertus,0,1
476,lobata,12,SIERRA F,2005,38,26,5.289,0,0,Andricus confertus,0,1
278,douglasi,4,SEDGWICK,2004,40,88,3.57,0,0,Andricus confertus,0,1
403,douglasi,12,SIERRA F,2005,23,64,6.54,0,0,Andricus confertus,0,1
433,lobata,9,HOPLAND,2006,65,24,3.796,0,0,Andricus confertus,0,1
289,douglasi,8,LIEBRE M,2005,22,54,4.973,0,0,Andricus confertus,0,1
31,lobata,1,HNHR,2001,61,38,5.669,0,0,Andricus confertus,0,1
256,lobata,3,POZO,2006,75,36,2.836,0,0,Andricus confertus,0,1
136,douglasi,1,HNHR,2005,246,63,7.382,0,0,Andricus confertus,0,1
196,douglasi,2,JASPER R,2005,80,52,17.769,0,0,Andricus confertus,0,1
341,lobata,10,TOWER HS,2005,56,32,2.546,0,0,Andricus confertus,0,1
480,lobata,12,SIERRA F,2003,42,72,8.796,22,0.099,Andricus confertus,0,1
146,lobata,2,JASPER R,2000,9,42,8.278,0,0.001,Andricus confertus,0,1
327,douglasi,9,HOPLAND,2005,62,46,3.571,0,0,Andricus confertus,0,1
238,lobata,3,POZO,2000,40,40,2.009,0,0,Andricus confertus,0,1
440,lobata,9,HOPLAND,2002,72,54,7.122,0,0,Andricus confertus,0,1
465,lobata,8,LIEBRE M,2001,41,64,6.342,0,0,Andricus confertus,0,1
376,lobata,11,DYE CRK,2005,34,35,2.965,22,0.166,Andricus confertus,0,1
206,lobata,2,JASPER R,2001,98,71,8.893,0,0,Andricus confertus,0,1
29,lobata,1,HNHR,2002,57,59,6.235,0,0,Andricus confertus,0,1
