"Obs.ID","Obs.Date","Sub.Date","Update.Date","User","Taxon.ID","Taxon.Name","Taxon.Common.Name","Grade","Latitude","Longitude","Accuracy..m.","Place.Description","Life.Stage","Evidence.of.Presence","Gall.Generation","Gall.Phenophase","observed_on","agdd","phenogen"
62563247,"2020-10-14T11:06:36+00:00","2020-10-14T16:07:11+00:00","2022-05-21T17:00:33+00:00","marylout",1195335,"Belonocnema kinseyi",NA,"research",30.4145388807,-97.7596307514,65,"Sierra Verde Trail, Austin, TX, US",NA,"29","unisexual","developing","2020-10-14",11379.4072266,"Agamic Developing"
62563064,"2020-10-14T11:05:01+00:00","2020-10-14T16:05:05+00:00","2022-05-21T17:00:28+00:00","marylout",1195335,"Belonocnema kinseyi",NA,"research",30.4138787442,-97.7597891627,1616,"Sierra Nevada, Austin, TX, US",NA,"29","unisexual","developing","2020-10-14",11379.4072266,"Agamic Developing"
62559382,"2020-10-14T08:35:00-05:00","2020-10-14T10:12:32-05:00","2022-05-21T12:00:24-05:00","banditoeagle",1195335,"Belonocnema kinseyi",NA,"research",30.4260449,-97.7946527,966,"The Park At Spicewood Springs, Austin, TX 78750, USA",NA,"29","unisexual","developing","2020-10-14",11410.2177734,"Agamic Developing"
62521712,"2020-10-13T18:32:20+00:00","2020-10-13T23:32:55+00:00","2022-05-21T17:04:25+00:00","xsine",1195335,"Belonocnema kinseyi",NA,"research",30.4294376798,-97.7469374306,65,"Austin, TX, US",NA,"29","unisexual","perimature","2020-10-13",11329.1162109,"Agamic Perimature"
62521443,"2020-10-13T18:27:54+00:00","2020-10-13T23:28:42+00:00","2022-05-21T17:00:16+00:00","yallneedscience",1195335,"Belonocnema kinseyi",NA,"research",30.1587623107,-97.8110722871,65,"Mary Moore Searight Metropolitan Park, Austin, TX, US",NA,"29","unisexual","developing","2020-10-13",11341.5634766,"Agamic Developing"
62521342,"2020-10-13T18:25:44+00:00","2020-10-13T23:26:59+00:00","2022-05-21T17:00:11+00:00","saritaeli",1195335,"Belonocnema kinseyi",NA,"research",30.1588251768,-97.8109146842,5,"Billbrook Pl, Austin, TX, US",NA,"29","unisexual","developing","2020-10-13",11341.5634766,"Agamic Developing"
62494677,"2020-10-13T07:23:06+00:00","2020-10-13T17:24:19+00:00","2022-05-21T17:00:07+00:00","jegbert45",1195335,"Belonocnema kinseyi",NA,"research",30.2254331857,-97.8672974837,10,"Mifflin Kenedy Terr, Austin, TX, US",NA,"29","unisexual","developing","2020-10-13",11347.6279297,"Agamic Developing"
62424379,"2020-10-12T14:36:44-05:00","2020-10-12T14:38:42-05:00","2022-05-21T12:00:03-05:00","mhouston00",1195335,"Belonocnema kinseyi",NA,"research",29.5798360802,-98.5324764984,111,"Snip, San Antonio, TX, US",NA,"29","unisexual","developing","2020-10-12",11748.7871094,"Agamic Developing"
62357876,"2020-10-11T16:21:33-05:00","2020-10-11T18:38:18-05:00","2022-05-21T11:59:59-05:00","sarahm51",1195335,"Belonocnema kinseyi",NA,"research",30.11454167,-96.10876383,5,"Legendary Oaks Golf Course, Hempstead, TX, US",NA,"29","unisexual","developing","2020-10-11",11436.6347656,"Agamic Developing"
62354203,"2020-10-11T17:13:00-05:00","2020-10-11T17:54:56-05:00","2022-05-21T11:59:54-05:00","ktratboy",1195335,"Belonocnema kinseyi",NA,"research",29.8682855205,-95.6863034563,NA,"Harris County, US-TX, US",NA,"29","unisexual","developing","2020-10-11",11851.8359375,"Agamic Developing"
62354200,"2020-10-11T17:12:00-05:00","2020-10-11T17:54:55-05:00","2022-05-21T11:59:50-05:00","ktratboy",1195335,"Belonocnema kinseyi",NA,"research",29.8101588752,-95.6514838747,NA,"Harris County, US-TX, US",NA,"29","unisexual","developing","2020-10-11",11862.6435547,"Agamic Developing"
62329304,"2020-10-11T14:06:47+00:00","2020-10-11T19:08:38+00:00","2022-05-21T16:59:46+00:00","millivanilli",1195335,"Belonocnema kinseyi",NA,"research",30.2761545376,-98.4179776185,65,"Lyndon B Johnson National Historical Park, Johnson City, TX, US",NA,"29","unisexual","developing","2020-10-11",10938.0224609,"Agamic Developing"
62323402,"2020-10-11T13:13:23-10:00","2020-10-11T08:14:24-10:00","2022-05-21T07:04:03-10:00","darlingbeetle",1195335,"Belonocnema kinseyi",NA,"research",29.7525361,-95.7511224,18,"Katy, TX 77450, USA",NA,"29","unisexual","perimature","2020-10-11",11762.8427734,"Agamic Perimature"
62319992,"2020-10-11T12:39:30-05:00","2020-10-11T12:44:47-05:00","2022-05-21T11:59:37-05:00","geogurl",1195335,"Belonocnema kinseyi",NA,"research",29.753174561,-98.1240134933,65,"Bluff Ridge Ct, New Braunfels, TX, US",NA,"29","unisexual","developing","2020-10-11",11469.5986328,"Agamic Developing"
62296294,"2020-10-11T08:58:41+00:00","2020-10-11T13:58:49+00:00","2022-05-21T16:59:32+00:00","sundance091139",1195335,"Belonocnema kinseyi",NA,"research",29.6913738639,-98.6611655849,6,"Paseo Oaks, San Antonio, TX, US",NA,"29","unisexual","developing","2020-10-11",11032.5058594,"Agamic Developing"
62290723,"2020-10-11T07:40:24+00:00","2020-10-11T12:41:33+00:00","2022-05-21T17:02:24+00:00","sherrymartinez",1195335,"Belonocnema kinseyi",NA,"research",28.9877905941,-95.9396712486,65,"Doris St, Bay City, TX, US",NA,"29","unisexual","perimature","2020-10-11",11818.9970703,"Agamic Perimature"
62269400,"2020-10-08T17:25:00+00:00","2020-10-11T04:22:28+00:00","2022-05-21T16:59:24+00:00","catherine327",1195335,"Belonocnema kinseyi",NA,"research",29.9518862796,-97.7957292333,200,"Hays County, TX, USA",NA,"29","unisexual","developing","2020-10-08",11082.4199219,"Agamic Developing"
62147532,"2020-10-09T16:43:22+00:00","2020-10-09T21:59:45+00:00","2022-05-21T16:40:24+00:00","marylout",1195335,"Belonocnema kinseyi",NA,"research",30.4145712086,-97.7595892442,65,"Sierra Verde Trail, Austin, TX, US",NA,"29","unisexual","developing","2020-10-09",11158.2226562,"Agamic Developing"
62116437,"2020-10-09T09:25:36-10:00","2020-10-09T05:32:51-10:00","2022-05-21T06:40:20-10:00","aprilthom",1195335,"Belonocnema kinseyi",NA,"research",29.5802744654,-98.4474220381,26,"Thousand Oaks Dr, San Antonio, TX, US",NA,"29","unisexual","developing","2020-10-09",11678.8193359,"Agamic Developing"
62068902,"2020-10-08T14:13:48-05:00","2020-10-08T17:34:49-05:00","2022-05-21T16:35:35-05:00","jsardell",1195335,"Belonocnema kinseyi",NA,"research",30.2928966098,-97.6903809049,5,"Travis County, US-TX, US",NA,"29","unisexual","developing","2020-10-08",11182.1201172,"Agamic Developing"
62065482,"2020-10-08T15:48:50+00:00","2020-10-08T21:46:22+00:00","2022-05-21T16:40:12+00:00","trevisallen",1195335,"Belonocnema kinseyi",NA,"research",30.1625,-97.7808333333,NA,"Stone Creek Ranch, Austin, TX 78744, USA",NA,"29","unisexual","developing","2020-10-08",11121.8173828,"Agamic Developing"
62048194,"2020-10-08T09:19:06+00:00","2020-10-08T18:26:49+00:00","2022-05-21T16:40:07+00:00","jessyclonts",1195335,"Belonocnema kinseyi",NA,"research",29.7609633641,-95.3698028997,52104,"Houston",NA,"29","unisexual","developing","2020-10-08",11731.2246094,"Agamic Developing"
61992567,"2020-10-07T18:43:25+00:00","2020-10-08T00:08:57+00:00","2022-05-21T16:40:03+00:00","alyssahockaday",1195335,"Belonocnema kinseyi",NA,"research",29.99145,-95.4322966667,9,"Ella Blvd, Houston, TX, US",NA,"29","unisexual","developing","2020-10-07",11584.5605469,"Agamic Developing"
61991576,"2020-10-07T09:59:07+00:00","2020-10-07T23:51:34+00:00","2022-05-21T16:40:00+00:00","dennisd",1195335,"Belonocnema kinseyi",NA,"research",28.1519361667,-96.97663,11,"W 12th St, Rockport, TX, US",NA,"29","unisexual","developing","2020-10-07",11800.4941406,"Agamic Developing"
61969975,"2020-10-07T14:08:17+00:00","2020-10-07T19:08:23+00:00","2022-05-21T16:39:56+00:00","littlearrowexplores",1195335,"Belonocnema kinseyi",NA,"research",29.7699217036,-98.1954394649,65,"Lone Oak Rd, New Braunfels, TX, US",NA,"29","unisexual","developing","2020-10-07",11261.109375,"Agamic Developing"
61900425,"2020-10-06T16:49:46+00:00","2020-10-06T21:53:22+00:00","2022-05-21T16:39:51+00:00","evseemann",1195335,"Belonocnema kinseyi",NA,"research",29.6563836316,-98.8606334294,29,"Mountain Laurel Pass, Pipe Creek, TX, US",NA,"29","unisexual","developing","2020-10-06",10786.5371094,"Agamic Developing"
61822125,"2020-10-05T12:50:02+00:00","2020-10-05T23:30:54+00:00","2022-05-21T16:39:47+00:00","laurenxochitl",1195335,"Belonocnema kinseyi",NA,"research",29.5757072327,-98.4591524471,157,"Moss Bluff St, San Antonio, TX, US",NA,"29","unisexual","developing","2020-10-05",11507.0087891,"Agamic Developing"
61741740,"2020-10-03T17:27:00-05:00","2020-10-04T20:24:01-05:00","2022-05-21T14:46:13-05:00","twylabirdjean",1195335,"Belonocnema kinseyi",NA,"research",30.5027572053,-97.9489739861,61,"Texas, US",NA,"29","unisexual","developing","2020-10-03",10802.8320312,"Agamic Developing"
61701008,"2020-10-04T14:11:43-05:00","2020-10-04T14:12:47-05:00","2022-05-21T11:39:39-05:00","khashagen",1195335,"Belonocnema kinseyi",NA,"research",30.3571291805,-91.0956451669,34,"Oak Hills Place, Baton Rouge, LA 70810, USA",NA,"29","unisexual","developing","2020-10-04",11040.3779297,"Agamic Developing"
61680613,"2020-10-04T11:09:30-05:00","2020-10-04T11:11:14-05:00","2022-05-21T11:39:35-05:00","atassin",1195335,"Belonocnema kinseyi",NA,"research",32.8073921,-96.772414,55,"Dallas County, US-TX, US",NA,"29","unisexual","developing","2020-10-04",10457.5029297,"Agamic Developing"
61587923,"2020-10-03T13:00:41+00:00","2020-10-03T18:07:18+00:00","2022-05-21T16:39:30+00:00","yallneedscience",1195335,"Belonocnema kinseyi",NA,"research",30.1585806517,-97.8109398308,65,"Mary Moore Searight Metropolitan Park, Austin, TX, US",NA,"29","unisexual","developing","2020-10-03",10925.7919922,"Agamic Developing"
61524844,"2020-10-02T18:45:00-05:00","2020-10-02T19:53:21-05:00","2022-05-21T11:39:26-05:00","arnanthescout",1195335,"Belonocnema kinseyi",NA,"research",30.4851271591,-97.7403180837,NA,"Texas, US",NA,"29","unisexual","developing","2020-10-02",10710.4882812,"Agamic Developing"
61508620,"2020-09-28T17:54:00-10:00","2020-10-02T10:56:58-10:00","2022-05-21T06:24:16-10:00","wes25",1195335,"Belonocnema kinseyi",NA,"research",29.2479570969,-98.2489599723,4,"Wilson County, TX, USA",NA,"29","unisexual","perimature","2020-09-28",11273.2021484,"Agamic Perimature"
61508129,"2020-10-02T15:51:13+00:00","2020-10-02T20:52:38+00:00","2022-05-21T16:39:22+00:00","marylout",1195335,"Belonocnema kinseyi",NA,"research",30.4145133333,-97.7594383333,16,"Sierra Nevada, Austin, TX, US",NA,"29","unisexual","developing","2020-10-02",10873.859375,"Agamic Developing"
61504592,"2020-10-02T14:52:20+00:00","2020-10-02T20:05:25+00:00","2022-05-21T16:39:18+00:00","meghancrouch",1195335,"Belonocnema kinseyi",NA,"research",32.9366212897,-97.4850295578,5,"Eagle Mountain Park, Fort Worth, TX, US",NA,"29","unisexual","developing","2020-10-02",10059.9267578,"Agamic Developing"
61441444,"2020-10-01T17:20:38-05:00","2020-10-01T20:01:18-05:00","2022-05-21T11:39:14-05:00","calebhelsel",1195335,"Belonocnema kinseyi",NA,"research",30.2698154766,-97.8062268856,26,"Cedar Creek Elementary School, Austin, TX, US",NA,"29","unisexual","developing","2020-10-01",10938.7832031,"Agamic Developing"
61396175,"2020-09-30T07:58:42+00:00","2020-10-01T15:24:42+00:00","2022-05-21T16:22:22+00:00","ellenfiltness",1195335,"Belonocnema kinseyi",NA,"research",30.48319167,-98.09369167,NA,"Muleshoe Bend Recreation Area, Spicewood, TX, US",NA,"29","unisexual","developing","2020-09-30",10890.5761719,"Agamic Developing"
61355261,"2020-09-26T08:35:00-05:00","2020-09-30T19:49:21-05:00","2022-05-21T11:22:18-05:00","mikef451",1195335,"Belonocnema kinseyi",NA,"research",30.59449586,-97.6794366322,10,"Texas, US",NA,"29","unisexual","developing","2020-09-26",10471.4921875,"Agamic Developing"
61235639,"2020-09-29T13:58:57-05:00","2020-09-29T14:00:01-05:00","2022-05-21T11:22:14-05:00","jake_hill",1195335,"Belonocnema kinseyi",NA,"research",31.6204872131,-94.6473388672,NA,"R.E. McGee Business Building, Raguet St, Nacogdoches, TX 75965, USA",NA,"29","unisexual","developing","2020-09-29",10141.7421875,"Agamic Developing"
61221433,"2020-09-29T11:15:54-05:00","2020-09-29T11:17:40-05:00","2022-05-21T11:22:11-05:00","suz",1195335,"Belonocnema kinseyi",NA,"research",29.1555117676,-95.6433928373,32,"N 13th St, West Columbia, TX, US",NA,"29","unisexual","developing","2020-09-29",11218.5175781,"Agamic Developing"
61220836,"2020-09-29T11:09:06-05:00","2020-09-29T11:11:13-05:00","2022-05-21T11:22:07-05:00","suz",1195335,"Belonocnema kinseyi",NA,"research",29.1561934409,-95.6426580551,32,"West Columbia, TX, US",NA,"29","unisexual","developing","2020-09-29",11218.5175781,"Agamic Developing"
61131329,"2020-08-08T13:10:16+00:00","2020-09-28T19:05:52+00:00","2022-05-13T20:00:10+00:00","andreasiebert",1195335,"Belonocnema kinseyi",NA,"research",30.0600695,-97.92368333,11,"Ware Dr, Buda, TX, US",NA,"29","unisexual","developing","2020-08-08",8176.98388672,"Agamic Developing"
61127924,"2020-09-28T13:31:09-05:00","2020-09-28T13:34:56-05:00","2022-05-21T11:22:03-05:00","eresag",1195335,"Belonocnema kinseyi",NA,"research",29.539495,-98.60558333,65,"White Bonnet St, San Antonio, TX, US",NA,"29","unisexual","developing","2020-09-28",11204.6806641,"Agamic Developing"
61126958,"2020-09-28T09:29:35+00:00","2020-09-28T18:25:41+00:00","2022-05-21T16:21:59+00:00","dennisd",1195335,"Belonocnema kinseyi",NA,"research",28.1518695,-96.97653333,70,"W 12th St, Rockport, TX, US",NA,"29","unisexual","developing","2020-09-28",11448.3427734,"Agamic Developing"
61119782,"2020-09-27T18:17:19+00:00","2020-09-28T17:25:53+00:00","2022-05-21T16:21:55+00:00","julianstrauser",1195335,"Belonocnema kinseyi",NA,"research",32.4284329193,-99.771691037,1803,"Woodridge Dr, Abilene, TX, US",NA,"29","unisexual","developing","2020-09-27",10089.7011719,"Agamic Developing"
61076801,"2020-09-18T17:15:00-05:00","2020-09-28T02:07:45-05:00","2022-05-21T11:21:51-05:00","georgenaturephotos",1195335,"Belonocnema kinseyi",NA,"research",29.8066414,-95.7655343,858,"Williamsburg Colony, TX 77449, USA",NA,"29","unisexual","developing","2020-09-18",10839.7675781,"Agamic Developing"
60968761,"2020-09-27T15:17:51+00:00","2020-09-27T15:18:14+00:00","2022-05-21T16:21:48+00:00","kbligh02",1195335,"Belonocnema kinseyi",NA,"research",30.5530174943,-96.3119794678,11,"College Station",NA,"29","unisexual","developing","2020-09-27",10740.9394531,"Agamic Developing"
60653940,"2020-09-24T15:03:16+00:00","2020-09-24T21:52:20+00:00","2022-05-21T16:21:44+00:00","eddierand",1195335,"Belonocnema kinseyi",NA,"research",29.5656527,-95.150039,NA,"Webster, TX 77598, USA",NA,"29","unisexual","developing","2020-09-24",11207.1757812,"Agamic Developing"
60615329,"2020-09-24T08:45:00-05:00","2020-09-24T10:30:52-05:00","2022-05-21T11:21:40-05:00","banditoeagle",1195335,"Belonocnema kinseyi",NA,"research",30.4260449,-97.7946527,966,"The Park At Spicewood Springs, Austin, TX 78750, USA",NA,"29","unisexual","developing","2020-09-24",10589.3359375,"Agamic Developing"
60440224,"2020-09-20T10:52:00-05:00","2020-09-22T13:09:29-05:00","2022-05-21T11:21:36-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.9265466667,-97.484845,NA,"Tarrant County, TX, USA",NA,"29","unisexual","developing","2020-09-20",9662.89257812,"Agamic Developing"
60352261,"2020-09-20T08:22:00-05:00","2020-09-21T15:10:33-05:00","2022-05-21T11:21:32-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.931805,-97.4799133333,NA,"Tarrant County, TX, USA",NA,"29","unisexual","developing","2020-09-20",9662.89257812,"Agamic Developing"
60333950,"2020-09-19T10:18:00-05:00","2020-09-21T12:25:26-05:00","2022-05-21T11:21:28-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.937,-97.4914866667,NA,"Tarrant County, TX, USA",NA,"29","unisexual","developing","2020-09-19",9577.75097656,"Agamic Developing"
60242732,"2020-09-20T14:58:37-05:00","2020-09-20T16:09:49-05:00","2022-05-21T11:23:38-05:00","cypseloides",1195335,"Belonocnema kinseyi",NA,"research",30.4472304974,-91.1877875124,30,"North Blvd, Baton Rouge, LA, US",NA,"29","unisexual","perimature","2020-09-20",10595.0673828,"Agamic Perimature"
60134570,"2020-09-19T10:41:28+00:00","2020-09-20T00:05:29+00:00","2022-05-21T16:21:20+00:00","irene115",1195335,"Belonocnema kinseyi",NA,"research",32.2122025256,-97.8005987406,4208,"Somervell County, US-TX, US",NA,"29","unisexual","developing","2020-09-19",9765.80078125,"Agamic Developing"
60123419,"2020-09-19T10:07:00-05:00","2020-09-19T17:19:54-05:00","2022-05-21T11:21:17-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.9378233333,-97.4894816667,NA,"Tarrant County, TX, USA",NA,"29","unisexual","developing","2020-09-19",9577.75097656,"Agamic Developing"
60120518,"2020-09-19T09:55:00-05:00","2020-09-19T16:52:52-05:00","2022-05-21T11:21:13-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.9360833333,-97.488925,NA,"Tarrant County, TX, USA",NA,"29","unisexual","developing","2020-09-19",9577.75097656,"Agamic Developing"
60117830,"2020-09-19T16:26:44+00:00","2020-09-19T21:29:43+00:00","2022-05-21T15:59:08+00:00","nerdmom",1195335,"Belonocnema kinseyi",NA,"research",29.64853163,-95.73771266,9,"Waterside Estates, TX 77406, USA",NA,"29","unisexual","developing","2020-09-19",10830.5205078,"Agamic Developing"
59996749,"2020-09-18T10:52:00-05:00","2020-09-18T14:04:06-05:00","2022-05-21T10:58:13-05:00","ronstephens",1195335,"Belonocnema kinseyi",NA,"research",29.5849766667,-98.555175,NA,"North Central, San Antonio, TX, USA",NA,"29","unisexual","developing","2020-09-18",10722.4648438,"Agamic Developing"
59975621,"2020-09-09T15:15:22+00:00","2020-09-18T15:55:57+00:00","2022-05-21T15:58:10+00:00","jkdeyoung",1195335,"Belonocnema kinseyi",NA,"research",27.6618060744,-97.3968103847,8,"Leicester Dr, Corpus Christi, TX, US",NA,"29","unisexual","developing","2020-09-09",10914.3330078,"Agamic Developing"
59920277,"2020-09-17T17:37:21+00:00","2020-09-17T22:39:15+00:00","2022-05-21T15:58:06+00:00","theresah1",1195335,"Belonocnema kinseyi",NA,"research",29.53593506,-98.37018288,4,"Royal Ridge, San Antonio, TX, USA",NA,"29","unisexual","developing","2020-09-17",10747.3730469,"Agamic Developing"
59907724,"2020-09-17T15:27:27+00:00","2020-09-17T20:28:33+00:00","2022-05-21T15:58:02+00:00","ashleyjones3",1195335,"Belonocnema kinseyi",NA,"research",30.1480620768,-96.393064233,41,"Century Cir, Brenham, TX, US",NA,"29","unisexual","developing","2020-09-17",10504.9248047,"Agamic Developing"
59775471,"2020-09-15T09:36:03-05:00","2020-09-16T09:16:37-05:00","2022-05-21T10:57:59-05:00","kimberlietx",1195335,"Belonocnema kinseyi",NA,"research",32.6582631866,-97.1791425357,NA,"Texas, US",NA,"29","unisexual","developing","2020-09-15",9625.07519531,"Agamic Developing"
59748904,"2020-09-11T09:25:05-05:00","2020-09-15T22:18:37-05:00","2022-05-21T10:57:55-05:00","ygg_huur",1195335,"Belonocnema kinseyi",NA,"research",29.6203867738,-98.6748542687,34,"Canyon Mist, Helotes, TX, US",NA,"29","unisexual","developing","2020-09-11",10104.046875,"Agamic Developing"
59618320,"2020-09-14T16:28:57+00:00","2020-09-14T21:30:50+00:00","2022-05-21T15:57:47+00:00","garyrogers98031",1195335,"Belonocnema kinseyi",NA,"research",29.6043163509,-98.4777276483,17,"Yosemite Dr, Hollywood Park, TX, US",NA,"29","unisexual","developing","2020-09-14",10341.6025391,"Agamic Developing"
59516631,"2020-09-13T18:05:52-10:00","2020-09-13T13:08:26-10:00","2022-05-15T08:19:04-10:00","vankat",1195335,"Belonocnema kinseyi",NA,"research",30.4116444514,-89.0933250826,10,"Mississippi, US",NA,"29","unisexual","developing","2020-09-13",9847.6640625,"Agamic Developing"
59018914,"2020-09-08T17:25:49-05:00","2020-09-08T23:13:31-05:00","2022-05-21T10:57:43-05:00","lulubelle",1195335,"Belonocnema kinseyi",NA,"research",32.6383011663,-96.9548888505,349,"Cedar Ridge Preserve",NA,"29","unisexual","developing","2020-09-08",9341.86914062,"Agamic Developing"
59018738,"2020-09-08T17:24:19-05:00","2020-09-08T23:09:01-05:00","2022-05-21T10:57:39-05:00","lulubelle",1195335,"Belonocnema kinseyi",NA,"research",32.6383011663,-96.9548888505,349,"Cedar Ridge Preserve",NA,"29","unisexual","developing","2020-09-08",9341.86914062,"Agamic Developing"
